seed,week,time,num_I,value,.lower,.upper,.width,.point,.interval
71,9,70,10143,13111.227888319112,11489.24682950047,15059.46768517985,0.5,median,qi
71,10,71,10349,13266.095109041233,11559.570178488244,15196.327521382456,0.5,median,qi
71,10,72,10547,13270.280580980145,11585.213324385502,15248.971838384305,0.5,median,qi
71,10,73,10679,13233.590092323066,11541.162463415338,15192.457514316828,0.5,median,qi
71,10,74,10795,13132.886447587462,11516.103370250175,15086.58655061142,0.5,median,qi
71,10,75,10829,13022.017998152538,11462.597871556498,14981.417271980905,0.5,median,qi
71,10,76,10836,12947.80901543385,11354.943984116482,14856.615724366213,0.5,median,qi
71,10,77,10913,12856.58484189947,11279.51669210518,14736.378057376049,0.5,median,qi
71,11,78,10920,12686.744348125085,11142.268149799247,14599.009266909976,0.5,median,qi
71,11,79,10895,12484.756662319978,10957.144584802034,14321.126167493225,0.5,median,qi
71,11,80,10700,12247.49505171828,10696.936640879036,13927.18468587028,0.5,median,qi
71,11,81,10576,11938.2445502203,10428.365890433091,13526.532010776096,0.5,median,qi
71,11,82,10409,11612.907166454934,10135.983596293405,13193.306994214672,0.5,median,qi
71,11,83,10200,11297.706545207631,9862.298076304292,12891.81303941894,0.5,median,qi
71,11,84,9986,11025.713391379586,9579.379089864422,12571.682812157896,0.5,median,qi
71,12,85,9644,10660.678512617764,9271.00475472318,12159.568991862552,0.5,median,qi
71,12,86,9403,10251.957820712549,8941.478030633898,11728.66955567622,0.5,median,qi
71,12,87,9141,9841.357442822156,8611.440850454568,11254.134513741768,0.5,median,qi
71,12,88,8831,9433.688738675852,8262.777915941679,10787.105092875898,0.5,median,qi
71,12,89,8506,9019.869641314192,7930.632891224072,10338.082080337645,0.5,median,qi
71,12,90,8212,8629.330485437345,7571.486983237181,9899.026269793756,0.5,median,qi
71,12,91,7917,8246.978722014888,7213.534398722903,9492.36517338997,0.5,median,qi
71,13,92,7600,7858.823405858737,6888.540887195788,9026.418834641185,0.5,median,qi
71,13,93,7294,7461.443397694556,6557.393095644926,8571.820639831021,0.5,median,qi
71,13,94,6939,7049.295475096201,6207.958749929876,8130.732589641022,0.5,median,qi
71,13,95,6615,6673.953838206569,5867.447107139367,7693.132455768109,0.5,median,qi
71,13,96,6386,6295.1131346689635,5517.910949586512,7250.0243990012095,0.5,median,qi
71,13,97,6026,5932.274564273225,5198.578330343182,6828.626720192497,0.5,median,qi
71,13,98,5701,5575.7417641140255,4907.662355108433,6429.200824197386,0.5,median,qi
71,14,99,5403,5237.166510682696,4604.688280345719,6024.903015756533,0.5,median,qi
71,14,100,5102,4919.511301497764,4314.370191644472,5650.47684550312,0.5,median,qi
71,14,101,4877,4619.164079329059,4028.199023750423,5270.284851929844,0.5,median,qi
71,14,102,4586,4314.462689824477,3769.474407554365,4920.0733576867,0.5,median,qi
71,14,103,4320,4031.486808809717,3513.0897858569965,4591.138896662922,0.5,median,qi
71,14,104,4067,3761.391981929207,3287.469831136292,4279.125168989459,0.5,median,qi
71,14,105,3812,3513.358911482729,3069.2579713912046,3991.264230450373,0.5,median,qi
71,15,106,3615,3267.696251962784,2860.5528714381535,3720.731076941738,0.5,median,qi
71,15,107,3404,3041.3386643695794,2655.0121910762373,3450.288291634811,0.5,median,qi
71,15,108,3208,2823.19585154948,2465.433705853655,3200.587378885429,0.5,median,qi
71,15,109,2994,2617.4663288932866,2284.5230474306854,2953.8728786818815,0.5,median,qi
71,15,110,2799,2422.254127883998,2112.2136088415527,2732.59220895266,0.5,median,qi
71,15,111,2590,2240.1662592496177,1953.18103433288,2528.9357845655204,0.5,median,qi
71,15,112,2440,2071.2466293241214,1798.608205736246,2346.3720545495253,0.5,median,qi
71,16,113,2294,1915.6554079857283,1659.7643622957105,2160.2599135201613,0.5,median,qi
71,16,114,2135,1767.5940682250634,1527.2051759758306,1994.1908425971997,0.5,median,qi
71,16,115,1995,1623.0365936512271,1403.8048668324348,1839.422356121538,0.5,median,qi
71,16,116,1857,1490.713983631584,1288.8313397442737,1696.2886159411014,0.5,median,qi
71,16,117,1752,1375.1243880547904,1187.4151365196583,1563.20650816879,0.5,median,qi
71,16,118,1620,1264.423151980338,1091.6144834210884,1443.1436964452039,0.5,median,qi
71,16,119,1516,1162.6347648090268,1001.8398909598712,1327.690804872022,0.5,median,qi
71,17,120,1400,1066.6680608115466,919.9851825174204,1225.2904415435053,0.5,median,qi
71,17,121,1337,978.4532880804402,843.3066128941857,1134.029011998029,0.5,median,qi
71,17,122,1233,897.2754153665958,769.4917927251595,1043.6302886699686,0.5,median,qi
71,17,123,1138,822.3574615771499,702.9240229258877,959.2712916565532,0.5,median,qi
71,17,124,1087,752.5224912260103,641.8363540221291,879.4582190359363,0.5,median,qi
71,17,125,1010,690.212448774669,587.0551850893635,810.8573715557582,0.5,median,qi
71,17,126,952,630.2918425553406,538.8775409622745,744.6675817961744,0.5,median,qi
71,18,127,883,576.252651896998,491.2158857276822,680.8347172170903,0.5,median,qi
71,18,128,829,528.7434961788931,447.1975387541811,625.4890254149557,0.5,median,qi
71,18,129,759,483.3118160409766,409.0468043131306,573.7232449423511,0.5,median,qi
71,18,130,713,440.8062274197967,374.3850719419564,526.4426217002683,0.5,median,qi
71,18,131,678,402.4785090239928,340.335062626026,484.58813423540425,0.5,median,qi
71,18,132,649,368.173175591171,309.9117968359991,445.9747613152715,0.5,median,qi
71,18,133,589,337.10189389428433,282.7620957721535,410.5025838940213,0.5,median,qi
71,0,1,479,476.2325542711201,458.6650424642964,492.91873794475646,0.8,median,qi
71,0,2,488,468.1619482700043,439.86213569905283,495.2921630355544,0.8,median,qi
71,0,3,483,462.8072770029863,428.25235151029426,496.8186499787019,0.8,median,qi
71,0,4,490,459.6807641773366,420.39943132679826,499.36148044516864,0.8,median,qi
71,0,5,462,457.710999993286,414.688959949299,501.9210907599496,0.8,median,qi
71,0,6,483,456.67839991402786,410.6655377639597,504.5185635635284,0.8,median,qi
71,0,7,464,455.4234142651582,406.061305495291,508.0691959322712,0.8,median,qi
71,1,8,458,456.5586825466201,404.3501859175221,511.8328502184425,0.8,median,qi
71,1,9,445,460.995751438241,405.7222475731172,519.1031103725604,0.8,median,qi
71,1,10,434,466.68528731931326,408.3944634985493,528.9835508906021,0.8,median,qi
71,1,11,428,474.1904167197716,410.50515047181074,541.2368033914605,0.8,median,qi
71,1,12,439,482.76578692930485,412.2461139714249,555.0245301433198,0.8,median,qi
71,1,13,452,491.0804012894212,414.8741883116294,571.7829790987981,0.8,median,qi
71,1,14,457,499.438541231366,417.39177501268705,587.3786209716357,0.8,median,qi
71,2,15,453,511.27723606018014,423.2917785439672,609.5846502032948,0.8,median,qi
71,2,16,466,526.563062878651,432.15886965531223,634.708964024891,0.8,median,qi
71,2,17,475,545.5678751834699,443.18874484865535,659.0570179226547,0.8,median,qi
71,2,18,491,565.9767232235716,455.8037935259394,687.2036187594903,0.8,median,qi
71,2,19,491,587.7219131344139,470.3020213841499,718.9562224101269,0.8,median,qi
71,2,20,511,612.5142046499261,484.08872239990683,754.9400011956202,0.8,median,qi
71,2,21,519,634.6107121765551,497.2415892961683,791.553341232039,0.8,median,qi
71,3,22,543,663.065894709262,517.2960048364129,832.4037863267631,0.8,median,qi
71,3,23,580,698.2942498792531,541.4117121804134,882.7644898744975,0.8,median,qi
71,3,24,603,738.6473627050877,571.2447331609357,935.3925944329926,0.8,median,qi
71,3,25,612,783.4939652433909,603.4375870212185,998.5937852585828,0.8,median,qi
71,3,26,659,832.240051281568,636.8678988861541,1063.5776856462185,0.8,median,qi
71,3,27,686,881.7009480170477,670.9759228838017,1139.2672552363886,0.8,median,qi
71,3,28,729,935.1012432231978,706.7392818986569,1220.4828497670032,0.8,median,qi
71,4,29,770,995.6607490118288,749.3496124441342,1308.696546874246,0.8,median,qi
71,4,30,825,1067.390911838236,800.2056619233642,1408.2238665500463,0.8,median,qi
71,4,31,867,1143.7318236719284,858.918550383316,1511.9733176433392,0.8,median,qi
71,4,32,934,1228.7870492446136,916.632317837747,1637.2582165345564,0.8,median,qi
71,4,33,1006,1324.0466979900891,984.128881085902,1771.3732362648452,0.8,median,qi
71,4,34,1074,1431.9740228782173,1053.8486407739736,1909.074767432199,0.8,median,qi
71,4,35,1155,1541.0571058115393,1132.1862454061882,2048.839417442182,0.8,median,qi
71,5,36,1250,1664.7105418327317,1215.3100735877326,2210.1383802467744,0.8,median,qi
71,5,37,1354,1808.1189424574725,1326.501637268062,2420.3831437196527,0.8,median,qi
71,5,38,1488,1969.906459867129,1445.964411871044,2632.353170192797,0.8,median,qi
71,5,39,1624,2151.7902357248954,1585.9203026889195,2867.041376996361,0.8,median,qi
71,5,40,1769,2339.391861826031,1735.1791733022508,3116.725802516503,0.8,median,qi
71,5,41,1886,2551.080844364541,1883.2737865257395,3403.755883313237,0.8,median,qi
71,5,42,2091,2790.521666646269,2050.434227495228,3739.352144490723,0.8,median,qi
71,6,43,2287,3041.2860938178155,2240.854549541,4077.399969261132,0.8,median,qi
71,6,44,2447,3308.1805840347097,2427.8001102248713,4409.062316741653,0.8,median,qi
71,6,45,2702,3601.1391536723913,2640.2141749374664,4802.647522005761,0.8,median,qi
71,6,46,2875,3911.0165128414105,2877.2502436774303,5195.192814867848,0.8,median,qi
71,6,47,3065,4246.486092244198,3133.536264973692,5609.391530325,0.8,median,qi
71,6,48,3308,4610.06617466955,3408.996073938092,6127.348857565834,0.8,median,qi
71,6,49,3585,5006.237852951019,3714.0284982324542,6623.2905420328025,0.8,median,qi
71,7,50,3833,5399.856686650786,4012.92631243924,7152.968551498932,0.8,median,qi
71,7,51,4075,5817.341679681318,4327.159934619959,7653.396462208923,0.8,median,qi
71,7,52,4383,6218.206902123125,4643.143124174848,8179.00202479771,0.8,median,qi
71,7,53,4744,6666.449260296103,4978.499240293,8744.46860157252,0.8,median,qi
71,7,54,5064,7117.71970472592,5313.253078263701,9420.92069914351,0.8,median,qi
71,7,55,5358,7611.256784313213,5700.350685315881,10037.438372800476,0.8,median,qi
71,7,56,5645,8148.945920198892,6104.692067753979,10827.662929412749,0.8,median,qi
71,8,57,6018,8686.017269976805,6455.755555789351,11539.35610830795,0.8,median,qi
71,8,58,6382,9127.282075921456,6821.3200709416615,12036.669577058292,0.8,median,qi
71,8,59,6721,9541.176449576007,7121.425088474055,12526.938301775244,0.8,median,qi
71,8,60,7080,9956.285730368436,7507.324313240907,13144.041870103269,0.8,median,qi
71,8,61,7457,10407.367851821578,7864.62580979152,13765.698184902672,0.8,median,qi
71,8,62,7820,10858.735814662396,8261.540366859177,14365.112392304569,0.8,median,qi
71,8,63,8186,11324.589713943373,8616.600420783308,15065.40970378279,0.8,median,qi
71,9,64,8566,11731.417232240154,8934.069123052283,15487.161034709156,0.8,median,qi
71,9,65,8875,12044.49175900534,9176.749400356566,15820.50032784614,0.8,median,qi
71,9,66,9266,12292.699447056571,9372.001325418974,16049.34318517759,0.8,median,qi
71,9,67,9493,12477.635466162215,9540.362778906145,16282.61176938796,0.8,median,qi
71,9,68,9751,12680.774207044346,9681.932598533034,16493.172770583642,0.8,median,qi
71,9,69,9938,12922.19890240445,9844.667052108416,16723.54579017729,0.8,median,qi
71,9,70,10143,13111.227888319112,9980.000872498958,16947.825798365626,0.8,median,qi
71,10,71,10349,13266.095109041233,10042.21607928517,17043.548383200912,0.8,median,qi
71,10,72,10547,13270.280580980145,10078.569455428727,17113.56206823955,0.8,median,qi
71,10,73,10679,13233.590092323066,10087.42377713822,17019.008163549668,0.8,median,qi
71,10,74,10795,13132.886447587462,10014.238910332504,16864.037748237854,0.8,median,qi
71,10,75,10829,13022.017998152538,9963.114740172276,16673.550877388872,0.8,median,qi
71,10,76,10836,12947.80901543385,9899.76183219937,16619.692037007768,0.8,median,qi
71,10,77,10913,12856.58484189947,9794.605415318949,16504.89331537734,0.8,median,qi
71,11,78,10920,12686.744348125085,9664.680058540318,16369.599585952012,0.8,median,qi
71,11,79,10895,12484.756662319978,9488.213237471604,16063.993012880444,0.8,median,qi
71,11,80,10700,12247.49505171828,9286.73065775478,15691.753435331791,0.8,median,qi
71,11,81,10576,11938.2445502203,9084.483700570514,15273.096976304672,0.8,median,qi
71,11,82,10409,11612.907166454934,8886.750156929664,14813.0097828527,0.8,median,qi
71,11,83,10200,11297.706545207631,8685.197271355128,14416.516336912597,0.8,median,qi
71,11,84,9986,11025.713391379586,8446.042316326173,13957.807602492185,0.8,median,qi
71,12,85,9644,10660.678512617764,8215.392264960194,13603.669447093043,0.8,median,qi
71,12,86,9403,10251.957820712549,7953.941258041116,13076.943555423351,0.8,median,qi
71,12,87,9141,9841.357442822156,7632.0537085275455,12554.619022053568,0.8,median,qi
71,12,88,8831,9433.688738675852,7323.552944253262,12026.489839719208,0.8,median,qi
71,12,89,8506,9019.869641314192,6997.533664724838,11501.141931559368,0.8,median,qi
71,12,90,8212,8629.330485437345,6689.208975647354,11039.671478309616,0.8,median,qi
71,12,91,7917,8246.978722014888,6390.636102135474,10600.151434691315,0.8,median,qi
71,13,92,7600,7858.823405858737,6093.556360770331,10108.45907967016,0.8,median,qi
71,13,93,7294,7461.443397694556,5798.194812334994,9591.201760780725,0.8,median,qi
71,13,94,6939,7049.295475096201,5479.719814705833,9093.03886208699,0.8,median,qi
71,13,95,6615,6673.953838206569,5189.933858162174,8580.159709711294,0.8,median,qi
71,13,96,6386,6295.1131346689635,4906.273105900768,8082.530879979883,0.8,median,qi
71,13,97,6026,5932.274564273225,4617.940847061529,7590.454091345619,0.8,median,qi
71,13,98,5701,5575.7417641140255,4332.403504758402,7153.541384912353,0.8,median,qi
71,14,99,5403,5237.166510682696,4089.5434784476647,6742.765869755915,0.8,median,qi
71,14,100,5102,4919.511301497764,3797.599053796397,6320.26152192822,0.8,median,qi
71,14,101,4877,4619.164079329059,3528.618507482244,5893.7287360190485,0.8,median,qi
71,14,102,4586,4314.462689824477,3293.334075005915,5517.9241674307805,0.8,median,qi
71,14,103,4320,4031.486808809717,3100.0787394613203,5124.984232618527,0.8,median,qi
71,14,104,4067,3761.391981929207,2886.9723297800797,4762.648137915692,0.8,median,qi
71,14,105,3812,3513.358911482729,2690.214549149432,4428.112389471902,0.8,median,qi
71,15,106,3615,3267.696251962784,2497.0840261799685,4119.313957698558,0.8,median,qi
71,15,107,3404,3041.3386643695794,2306.9597043903636,3825.223207582701,0.8,median,qi
71,15,108,3208,2823.19585154948,2131.543393685741,3545.0114744596135,0.8,median,qi
71,15,109,2994,2617.4663288932866,1977.513810839461,3293.5172895723276,0.8,median,qi
71,15,110,2799,2422.254127883998,1830.0340457906104,3052.6397665753507,0.8,median,qi
71,15,111,2590,2240.1662592496177,1687.5389989225953,2817.3696225774693,0.8,median,qi
71,15,112,2440,2071.2466293241214,1556.4122156128697,2619.297228000157,0.8,median,qi
71,16,113,2294,1915.6554079857283,1439.9258826176335,2422.283217970095,0.8,median,qi
71,16,114,2135,1767.5940682250634,1320.512704764284,2236.84182279107,0.8,median,qi
71,16,115,1995,1623.0365936512271,1214.5654283511756,2069.6257511314293,0.8,median,qi
71,16,116,1857,1490.713983631584,1116.9933122919576,1916.9533412535595,0.8,median,qi
71,16,117,1752,1375.1243880547904,1026.364452719628,1766.9868198629172,0.8,median,qi
71,16,118,1620,1264.423151980338,941.4019814480162,1629.845349187745,0.8,median,qi
71,16,119,1516,1162.6347648090268,863.4605175424771,1499.0123683342936,0.8,median,qi
71,17,120,1400,1066.6680608115466,792.0407698060195,1381.160940909754,0.8,median,qi
71,17,121,1337,978.4532880804402,727.4761673097977,1269.885306440803,0.8,median,qi
71,17,122,1233,897.2754153665958,667.0865895071931,1168.055750745007,0.8,median,qi
71,17,123,1138,822.3574615771499,605.7577868245442,1075.7019195286066,0.8,median,qi
71,17,124,1087,752.5224912260103,552.9813939675214,988.6172183835744,0.8,median,qi
71,17,125,1010,690.212448774669,504.484236009056,910.670727844423,0.8,median,qi
71,17,126,952,630.2918425553406,457.50395813654416,841.7282749540739,0.8,median,qi
71,18,127,883,576.252651896998,417.7044507775173,775.9732016939888,0.8,median,qi
71,18,128,829,528.7434961788931,380.73769961929344,719.552207954782,0.8,median,qi
71,18,129,759,483.3118160409766,344.88343329216946,664.125091080148,0.8,median,qi
71,18,130,713,440.8062274197967,309.06495296835266,611.4690847419556,0.8,median,qi
71,18,131,678,402.4785090239928,281.84798881228556,562.6001127848738,0.8,median,qi
71,18,132,649,368.173175591171,254.58705300837516,517.6134209965645,0.8,median,qi
71,18,133,589,337.10189389428433,230.41628105370663,480.08981740991294,0.8,median,qi
71,0,1,479,476.2325542711201,448.7431584736342,504.0051455135265,0.95,median,qi
71,0,2,488,468.1619482700043,423.7872614930868,514.1028237517507,0.95,median,qi
71,0,3,483,462.8072770029863,407.3680879420117,521.2132152779517,0.95,median,qi
71,0,4,490,459.6807641773366,396.4576094249895,524.8876060016447,0.95,median,qi
71,0,5,462,457.710999993286,388.87727099420545,528.3811342299815,0.95,median,qi
71,0,6,483,456.67839991402786,383.3490092727471,532.1319770863034,0.95,median,qi
71,0,7,464,455.4234142651582,379.12081943593984,537.8439133742934,0.95,median,qi
71,1,8,458,456.5586825466201,375.6779558057239,548.311707383048,0.95,median,qi
71,1,9,445,460.995751438241,373.60489745493766,558.6672715528791,0.95,median,qi
71,1,10,434,466.68528731931326,373.7967579649241,572.8960517080023,0.95,median,qi
71,1,11,428,474.1904167197716,374.2955931517097,589.7612557226954,0.95,median,qi
71,1,12,439,482.76578692930485,378.67302284043814,608.2514245256076,0.95,median,qi
71,1,13,452,491.0804012894212,378.4867503876563,625.1626765241818,0.95,median,qi
71,1,14,457,499.438541231366,379.56536866504206,646.7932050165177,0.95,median,qi
71,2,15,453,511.27723606018014,385.09923838366507,672.9521598865908,0.95,median,qi
71,2,16,466,526.563062878651,389.1957067065611,702.1282075056023,0.95,median,qi
71,2,17,475,545.5678751834699,399.29409896771546,735.5116964856257,0.95,median,qi
71,2,18,491,565.9767232235716,408.3089825241534,769.2540147657585,0.95,median,qi
71,2,19,491,587.7219131344139,418.1407374169104,814.6842975047626,0.95,median,qi
71,2,20,511,612.5142046499261,427.2884803143676,852.9038126517892,0.95,median,qi
71,2,21,519,634.6107121765551,435.2951801720813,891.8630485703529,0.95,median,qi
71,3,22,543,663.065894709262,449.9283290027254,949.8712280918476,0.95,median,qi
71,3,23,580,698.2942498792531,469.025709361204,1009.3626802122265,0.95,median,qi
71,3,24,603,738.6473627050877,492.81771338893446,1071.9963942730476,0.95,median,qi
71,3,25,612,783.4939652433909,518.929493017499,1149.3311635624682,0.95,median,qi
71,3,26,659,832.240051281568,549.3197761049646,1226.3806559149496,0.95,median,qi
71,3,27,686,881.7009480170477,579.5969730964357,1307.5242086267815,0.95,median,qi
71,3,28,729,935.1012432231978,603.9583386923067,1400.7007943085034,0.95,median,qi
71,4,29,770,995.6607490118288,636.8892757038368,1500.5412174269125,0.95,median,qi
71,4,30,825,1067.390911838236,682.3329433231966,1615.895631247323,0.95,median,qi
71,4,31,867,1143.7318236719284,728.1212269128293,1732.592923350455,0.95,median,qi
71,4,32,934,1228.7870492446136,781.6142875890446,1871.8377845904365,0.95,median,qi
71,4,33,1006,1324.0466979900891,839.870124262001,2011.0391872071984,0.95,median,qi
71,4,34,1074,1431.9740228782173,895.1647621213244,2182.3721600844897,0.95,median,qi
71,4,35,1155,1541.0571058115393,959.4195501160116,2378.5450065590144,0.95,median,qi
71,5,36,1250,1664.7105418327317,1034.6696057247116,2577.1616506013756,0.95,median,qi
71,5,37,1354,1808.1189424574725,1123.6079785958038,2812.7773234087012,0.95,median,qi
71,5,38,1488,1969.906459867129,1231.9827236689453,3073.7146537813073,0.95,median,qi
71,5,39,1624,2151.7902357248954,1327.141696575733,3352.7143736680214,0.95,median,qi
71,5,40,1769,2339.391861826031,1462.3009890988617,3625.274656241568,0.95,median,qi
71,5,41,1886,2551.080844364541,1604.9220005093357,3950.796026560095,0.95,median,qi
71,5,42,2091,2790.521666646269,1735.3416894651773,4312.408129862023,0.95,median,qi
71,6,43,2287,3041.2860938178155,1894.9002477749923,4708.815221786525,0.95,median,qi
71,6,44,2447,3308.1805840347097,2071.8570750594035,5129.472133955018,0.95,median,qi
71,6,45,2702,3601.1391536723913,2252.1778397042917,5541.091165411771,0.95,median,qi
71,6,46,2875,3911.0165128414105,2457.453118112908,6091.907612061447,0.95,median,qi
71,6,47,3065,4246.486092244198,2666.436554809435,6576.776956177441,0.95,median,qi
71,6,48,3308,4610.06617466955,2897.9658266837664,7164.362848819516,0.95,median,qi
71,6,49,3585,5006.237852951019,3173.788563037111,7769.0452889520275,0.95,median,qi
71,7,50,3833,5399.856686650786,3461.3574032675524,8306.456995080378,0.95,median,qi
71,7,51,4075,5817.341679681318,3737.2602757093314,8951.640804595272,0.95,median,qi
71,7,52,4383,6218.206902123125,4051.118605416897,9512.431934324435,0.95,median,qi
71,7,53,4744,6666.449260296103,4346.519124136314,10079.753573929424,0.95,median,qi
71,7,54,5064,7117.71970472592,4633.257625118902,10789.196121815616,0.95,median,qi
71,7,55,5358,7611.256784313213,4927.56730931301,11572.931489306662,0.95,median,qi
71,7,56,5645,8148.945920198892,5209.978897533547,12306.421105134514,0.95,median,qi
71,8,57,6018,8686.017269976805,5521.015005488328,13149.72967605269,0.95,median,qi
71,8,58,6382,9127.282075921456,5825.727195932045,13866.639982075598,0.95,median,qi
71,8,59,6721,9541.176449576007,6117.99877885175,14310.970752331996,0.95,median,qi
71,8,60,7080,9956.285730368436,6405.582406013227,15022.951958885558,0.95,median,qi
71,8,61,7457,10407.367851821578,6678.22036847337,15513.146817190524,0.95,median,qi
71,8,62,7820,10858.735814662396,6960.0500160279125,16335.672945465998,0.95,median,qi
71,8,63,8186,11324.589713943373,7267.337223612551,17102.915964212763,0.95,median,qi
71,9,64,8566,11731.417232240154,7553.606572352058,17682.743141631257,0.95,median,qi
71,9,65,8875,12044.49175900534,7792.534576211562,18007.047910508572,0.95,median,qi
71,9,66,9266,12292.699447056571,7926.958212647781,18485.041901741773,0.95,median,qi
71,9,67,9493,12477.635466162215,8119.030166155569,18821.069794949453,0.95,median,qi
71,9,68,9751,12680.774207044346,8271.680046368865,19042.814941947338,0.95,median,qi
71,9,69,9938,12922.19890240445,8391.461282933844,19251.37132818404,0.95,median,qi
71,9,70,10143,13111.227888319112,8486.20587024614,19535.764978599,0.95,median,qi
71,10,71,10349,13266.095109041233,8477.756665626903,19706.254847781824,0.95,median,qi
71,10,72,10547,13270.280580980145,8523.451586134559,19739.26151878205,0.95,median,qi
71,10,73,10679,13233.590092323066,8481.575096420938,19653.755879404565,0.95,median,qi
71,10,74,10795,13132.886447587462,8502.057553504661,19445.59635823973,0.95,median,qi
71,10,75,10829,13022.017998152538,8498.456690472056,19375.47046681869,0.95,median,qi
71,10,76,10836,12947.80901543385,8466.502207075977,19268.84376496496,0.95,median,qi
71,10,77,10913,12856.58484189947,8357.566759127067,19094.48902968242,0.95,median,qi
71,11,78,10920,12686.744348125085,8261.155322558681,18772.321837103183,0.95,median,qi
71,11,79,10895,12484.756662319978,8123.828336060297,18428.76023569166,0.95,median,qi
71,11,80,10700,12247.49505171828,7963.693871648434,17990.575038628194,0.95,median,qi
71,11,81,10576,11938.2445502203,7783.376612417419,17459.712603517208,0.95,median,qi
71,11,82,10409,11612.907166454934,7552.18125415066,17101.435729602137,0.95,median,qi
71,11,83,10200,11297.706545207631,7323.153148320805,16664.503057049216,0.95,median,qi
71,11,84,9986,11025.713391379586,7097.093742791711,16304.580444000476,0.95,median,qi
71,12,85,9644,10660.678512617764,6873.980498903457,15761.284710027425,0.95,median,qi
71,12,86,9403,10251.957820712549,6711.065963613053,15187.104766263112,0.95,median,qi
71,12,87,9141,9841.357442822156,6493.134455680296,14547.831651854329,0.95,median,qi
71,12,88,8831,9433.688738675852,6208.12133113764,14012.621865305013,0.95,median,qi
71,12,89,8506,9019.869641314192,5962.941938425749,13338.739554990463,0.95,median,qi
71,12,90,8212,8629.330485437345,5708.036195019213,12677.993869779297,0.95,median,qi
71,12,91,7917,8246.978722014888,5460.026884132444,12082.849023051034,0.95,median,qi
71,13,92,7600,7858.823405858737,5224.547440752505,11581.23535091258,0.95,median,qi
71,13,93,7294,7461.443397694556,4963.431721319761,11008.896039528508,0.95,median,qi
71,13,94,6939,7049.295475096201,4725.869031139603,10388.281437255368,0.95,median,qi
71,13,95,6615,6673.953838206569,4444.2698210464805,9763.8661811287,0.95,median,qi
71,13,96,6386,6295.1131346689635,4211.783715551284,9248.04567411418,0.95,median,qi
71,13,97,6026,5932.274564273225,3964.357656350444,8768.248122614,0.95,median,qi
71,13,98,5701,5575.7417641140255,3735.6865836790166,8209.81826554197,0.95,median,qi
71,14,99,5403,5237.166510682696,3539.557831623203,7653.407872161114,0.95,median,qi
71,14,100,5102,4919.511301497764,3321.371408816461,7204.801372156008,0.95,median,qi
71,14,101,4877,4619.164079329059,3064.404003490473,6737.24235496219,0.95,median,qi
71,14,102,4586,4314.462689824477,2859.4640141067507,6255.943666182182,0.95,median,qi
71,14,103,4320,4031.486808809717,2660.1650395279953,5822.240006617373,0.95,median,qi
71,14,104,4067,3761.391981929207,2488.314441952931,5459.061810550043,0.95,median,qi
71,14,105,3812,3513.358911482729,2305.440837287144,5134.6053331746825,0.95,median,qi
71,15,106,3615,3267.696251962784,2138.446245680531,4751.6728830603915,0.95,median,qi
71,15,107,3404,3041.3386643695794,1974.7267250473033,4376.412864979476,0.95,median,qi
71,15,108,3208,2823.19585154948,1833.2838007272735,4041.7935934651305,0.95,median,qi
71,15,109,2994,2617.4663288932866,1693.453025395529,3770.187416026252,0.95,median,qi
71,15,110,2799,2422.254127883998,1570.7948735428126,3468.459901510188,0.95,median,qi
71,15,111,2590,2240.1662592496177,1450.5354780542498,3187.251342024853,0.95,median,qi
71,15,112,2440,2071.2466293241214,1337.5821798935915,2943.335706245514,0.95,median,qi
71,16,113,2294,1915.6554079857283,1231.8926086366928,2731.41113242496,0.95,median,qi
71,16,114,2135,1767.5940682250634,1129.8860265908804,2528.696654184322,0.95,median,qi
71,16,115,1995,1623.0365936512271,1038.1444435662688,2325.021681680883,0.95,median,qi
71,16,116,1857,1490.713983631584,960.7172190711784,2143.315587584094,0.95,median,qi
71,16,117,1752,1375.1243880547904,888.992141899891,1976.4743101067313,0.95,median,qi
71,16,118,1620,1264.423151980338,814.5314210125406,1831.1040151693312,0.95,median,qi
71,16,119,1516,1162.6347648090268,738.3078477031954,1697.728098555537,0.95,median,qi
71,17,120,1400,1066.6680608115466,670.3524687418824,1570.120278885124,0.95,median,qi
71,17,121,1337,978.4532880804402,611.4217239710085,1450.7680253154288,0.95,median,qi
71,17,122,1233,897.2754153665958,556.1486721047039,1345.9762429264335,0.95,median,qi
71,17,123,1138,822.3574615771499,504.2836624015494,1247.0175323856458,0.95,median,qi
71,17,124,1087,752.5224912260103,458.2076309859375,1156.0273548593564,0.95,median,qi
71,17,125,1010,690.212448774669,418.14709176345616,1067.0133615304378,0.95,median,qi
71,17,126,952,630.2918425553406,380.7978014309233,985.831629633781,0.95,median,qi
71,18,127,883,576.252651896998,341.67580937775045,905.4890842716233,0.95,median,qi
71,18,128,829,528.7434961788931,309.8035652885068,836.6880811583133,0.95,median,qi
71,18,129,759,483.3118160409766,280.5014660681354,773.7970977566449,0.95,median,qi
71,18,130,713,440.8062274197967,252.66569191475293,717.1012486769632,0.95,median,qi
71,18,131,678,402.4785090239928,227.9825153396893,660.547088320384,0.95,median,qi
71,18,132,649,368.173175591171,205.65575464129356,613.4409978286022,0.95,median,qi
71,18,133,589,337.10189389428433,182.80014250924583,573.1253225979883,0.95,median,qi
72,0,1,479,469.3680872739343,458.61489344396966,479.4272851749795,0.5,median,qi
